PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.30521238         0.62384043       4        0.00341097        0.10488499        0.00125331
         0.30412460         0.62362775       4        0.00110838        0.10488529        0.00125331
         0.30246387         0.62500385       4        0.00215677        0.10488646        0.00125331
         0.29958429         0.62540185       4        0.00290695        0.10488857        0.00125331
         0.30377554         0.62848269       4        0.00520173        0.10489533        0.00125331
         0.30333286         0.62653229       4        0.00200000        0.10489533        0.00125331
         0.30233595         0.62750117       4        0.00139016        0.10489582        0.00125331
         0.30407741         0.62718982       4        0.00176907        0.10489660        0.00125331
         0.30530480         0.62567144       4        0.00200000        0.10489760        0.00250663
         0.30336825         0.62617122       4        0.00200000        0.10489860        0.00375994
         0.30365111         0.62465737       4        0.00154005        0.10489919        0.00375994
         0.30172519         0.62536561       4        0.00205201        0.10490024        0.00375994
         0.30367285         0.62262060       4        0.00336578        0.10490308        0.00375994
         0.30543123         0.62012658       4        0.00305156        0.10490540        0.00375994
         0.30409538         0.62255977       4        0.00277577        0.10490733        0.00375994
         0.30562292         0.62480557       4        0.00271606        0.10490918        0.00375994
         0.30362569         0.62470027       4        0.00200000        0.10490918        0.00375994
         0.30489162         0.62308456       4        0.00205257        0.10491023        0.00375994
         0.30632264         0.62205295       4        0.00176410        0.10491101        0.00375994
         0.30645202         0.62308548       4        0.00104061        0.10491128        0.00375994
         0.30728576         0.62126755       4        0.00200000        0.10491128        0.00375994
         0.30650440         0.62269767       4        0.00200000        0.10491228        0.00501326
         0.30526166         0.62426470       4        0.00200000        0.10491328        0.00626657
         0.30500069         0.62413109       4        0.00200000        0.10491428        0.00751988
         0.30519919         0.62300203       4        0.00114638        0.10491461        0.00751988
         0.30640526         0.62395802       4        0.00153901        0.10491520        0.00751988
         0.30589710         0.62202366       4        0.00200000        0.10491520        0.00751988
         0.30662499         0.62324731       4        0.00142378        0.10491570        0.00751988
         0.30673269         0.62143962       4        0.00200000        0.10491670        0.00877320
         0.30707493         0.61946912       4        0.00200000        0.10491770        0.01002651
         0.30835478         0.62055899       4        0.00168102        0.10491841        0.01002651
         0.30694794         0.61913744       4        0.00200000        0.10491841        0.01002651
         0.30668078         0.62107596       4        0.00195684        0.10491937        0.01002651
         0.30563357         0.62045213       4        0.00121894        0.10491974        0.01002651
         0.30672619         0.61827293       4        0.00243777        0.10492123        0.01002651
