PSD @ YYE. Simulation done on 2023- 5- 2   17h57
   351.56494459893338       -31.628817264738753     
   351.58023413283956       -31.608571935230639     
 #           26
   0.0000000000000000        0.0000000000000000     
   274.13215583120530        90.470406612710249     
   280.07561419409018        89.426022355785534     
   344.72684944834646        153.23287719192518     
   273.52010141709872        164.62487916630874     
   401.74887574526258        169.13417983544832     
   370.38802748559715        208.68149211036260     
   319.15770394274801        264.56767345884049     
   303.33950948248673        219.36532068978488     
   371.21734885224339        248.51753079102141     
   399.04589386829355        214.59867832194851     
   375.70968402655177        169.79901670203824     
   321.70706434949466        219.39334864595520     
   399.09174228380652        192.16542724225320     
   397.71702015378673        146.83267125865299     
   382.56633101279687        195.11919596026064     
   340.06645343728587        150.06605560361595     
   267.44544953855279        147.12081647433948     
   204.23030002546369        261.70893381365954     
   190.46134620067957        238.51692659508242     
   225.71369999801243        202.82489087550559     
   302.32879588571086        244.37249468447231     
   352.95091452320185        246.06881358525112     
   336.08412577866227        299.19458914594946     
   319.92612135539218        262.08955685217131     
   277.31386935562881        287.92503226400214     
   277.26006742763821        288.67320260505574     
 #           27
   0.0000000000000000        0.0000000000000000     
  -135.48884429709008       -254.90411217626959     
  -132.14011555895081       -288.50869476603128     
  -102.94867406975673       -295.35744747190847     
  -87.634043368305427       -245.83095994574634     
  -166.94137343314327       -288.09569335685740     
  -167.50376721941541       -288.23521173344591     
  -167.48038403072536       -288.67451271277559     
 #           28
   0.0000000000000000        0.0000000000000000     
  -188.28549547693490       -218.81934449755229     
  -215.09320720231409       -283.32653791163210     
  -218.99578450611273       -279.66902825789111     
  -215.01223442005076       -271.59182081572533     
  -198.57963365914119       -259.35694816130501     
  -175.16126243962640       -241.71790212205084     
  -128.29735383167210       -238.74712393063714     
  -134.12291462847998       -301.44539549943261     
  -152.56586397713980       -289.82489847123708     
  -142.25109344362667       -284.43788096936112     
  -143.48532934658920       -261.20547343705709     
  -158.89918873418708       -293.67653167125229     
  -161.44469988611476       -290.30298402683133     
  -158.34438364413560       -288.26816192906779     
  -151.08735970180263       -289.76998874251831     
  -157.61084382796710       -300.96219617057454     
  -154.43071448997159       -300.09985093856301     
  -149.11679226599816       -297.08971466696158     
  -139.31410463123621       -290.88251045030029     
  -120.86494226610651       -277.45893679801327     
  -161.30066404405494       -257.07866040048401     
  -162.10986429237488       -289.11733017026199     
  -160.90152647132533       -285.59353952300592     
  -155.98224404891792       -289.89330772982618     
  -151.81964075406245       -282.09904446177569     
  -154.18317835246754       -298.07106011832150     
  -148.59465446036060       -294.86611907140463     
  -145.91094160407476       -282.43051770675709     
  -163.98304987698234       -271.51149260644939     
  -180.08948739079520       -278.02110672652077     
  -170.69262384529091       -283.15603609242061     
  -165.53834830877665       -281.18072321707234     
  -171.79561344145137       -285.45692916101046     
  -168.46400413154973       -284.92321130913996     
  -173.39106687249446       -279.33877289568392     
  -164.03387259770901       -280.70945123886833     
  -172.12930409947191       -282.91120161912858     
  -166.37635813791107       -284.30477715401435     
  -169.62568276306010       -287.24181523388523     
  -168.63823065086527       -286.20290103312942     
  -170.43124998119302       -284.50083744307608     
  -174.60436040261897       -284.40130794200053     
  -171.63216081720245       -281.31629065208602     
  -175.40052132285589       -288.43050160191308     
  -175.30369785249371       -288.20584516020227     
  -174.90787748487909       -288.45795388678391     
  -174.96387703609250       -288.66779075247695     
  -174.96792779424717       -288.67391638539345     
 #           29
   0.0000000000000000        0.0000000000000000     
   277.68537526138834       -78.893381847118732     
   210.83768418844303       -22.218679074076952     
   174.78997960474703       -141.37998467900678     
   121.82776577585206       -3.9359411737962375     
   283.69915582834193       -140.12606498316268     
   346.85134030071413       -45.236755231550489     
   343.13602046964149       -31.656146944959623     
   345.32053238217111       -38.662171997957962     
   351.17694857739269       -45.855999996474679     
   343.58691278039942       -34.333743284173920     
   342.67545183137423       -42.570477845828563     
   336.61680154829480       -30.014450792004531     
 #           29
   0.0000000000000000        0.0000000000000000     
   20.172067959480746       -287.96947929871220     
  -80.978499564355033       -365.12978562192876     
  -80.244292058655802       -401.10309789478458     
  -115.10485062181498       -401.29425462089233     
  -109.18640749669984       -402.79022037918486     
  -117.35705540690704       -395.67493841482195     
  -117.39230929447822       -395.59970103448916     
  -117.38513566688815       -395.59651350260020     
  -117.38047367282297       -395.59657435442170     
  -117.37600478223766       -395.59810341997996     
  -117.37371961363405       -395.60392315939885     
  -117.38333572290144       -395.59662488664458     
  -117.38748380785289       -395.59426219300741     
 #           30
   0.0000000000000000        0.0000000000000000     
   250.51405230965003       -143.44351825276485     
   160.98967238863946       -31.363382525462896     
   10.743744023670757       -121.43091408377094     
  -169.64103851430110        19.082136301623251     
  -296.94054964021149        123.74411495700173     
  -391.62248913382746        139.46437713830872     
  -449.37781356816851        92.655799064430440     
  -450.29298028779351        82.717384531837027     
  -452.63241003595630        89.400926262525445     
  -446.83274778969633        87.145618443781586     
  -436.75484502879641        87.575200567196234     
  -435.10521459130314        92.384239512109133     
  -438.91064807477375        87.697277507377891     
  -438.12389551232530        94.801167099501484     
  -432.26185793622045        102.76996670467823     
  -436.73326046815367        110.70637620298464     
  -420.50384137462913        118.65077001980097     
  -401.37132270334985        106.87928938201728     
  -399.12756885672314        117.29548815034772     
  -403.58544417080316        137.88895623922957     
  -362.16452863519828        126.93061014758997     
  -326.77559797405502        147.04644363658682     
  -327.29110669017223        227.29985311021198     
  -380.04327141916355        168.68497416547351     
  -419.63684538075802        112.60787807652386     
  -419.28228232688645        96.228882103648175     
  -420.40108393039100        97.030151180844044     
  -420.25496933180142        98.646878051297890     
  -419.70434778167856        95.821565940639601     
  -420.88132181512259        96.811599593264930     
  -421.10854948027787        95.736352141225737     
  -421.29051777046993        96.051295910681148     
  -421.60587679168646        96.232308127713338     
  -421.54987541960173        96.060175362491975     
  -421.46362628476561        95.945555432646174     
  -421.62312626710519        95.924917844856935     
  -421.61496769916226        95.915606775511137     
  -421.60436911292123        95.925922127676856     
  -421.58169949125659        95.944209169616983     
  -421.54239035571908        95.901695175204253     
  -421.50052191367922        95.844740860773001     
  -421.52301837097104        95.919916722121783     
  -421.57364027816152        96.002161394860522     
  -421.66244925242802        96.032529544856814     
  -421.68716001651950        96.011992439746251     
 #           31
   0.0000000000000000        0.0000000000000000     
  -184.26966770279100        222.21166238079479     
  -174.61811071037488        207.03329437704389     
  -108.11779942436659        254.39465703699841     
  -161.72508185027615        212.80883892725026     
  -159.35014775724818        136.81888059807761     
  -58.966114206984145        22.639639336575371     
  -80.388197319288608       -263.56900499924143     
  -166.88073871132337       -275.21005368140135     
  -169.17349225400841       -261.94160670380728     
  -193.77118083635779       -272.41229101310313     
  -186.88831095034632       -287.14681453764899     
  -188.01680510227723       -286.11615302862322     
  -187.43451682685208       -283.62430090211149     
  -193.73367873682082       -284.73127614400579     
  -190.25236698151613       -287.27304712138056     
  -191.89711840285631       -287.96811619455838     
  -191.31427616895945       -287.56790381508392     
  -190.31759467707974       -287.08365188009992     
  -188.44744177977202       -286.74037358697194     
  -186.18658860917174       -284.07516515541073     
  -185.85152165103432       -277.16204718092649     
  -194.53629488988099       -286.51338245043195     
  -196.82733826418664       -287.06309091594460     
  -197.08381889791275       -284.97348455394194     
  -198.86742151049154       -281.35203407016070     
  -203.90083393410941       -275.98430808841931     
  -213.32179355097367       -284.48968624818008     
  -212.97442622933499       -274.07324232038394     
  -212.70659678742874       -256.77902879298341     
  -245.79450570195112       -254.88062607944900     
  -229.29065084467172       -225.39009233309477     
  -279.85397985042522       -180.50596427131717     
  -302.88298096967958       -286.21568535206393     
  -298.89128494694398       -308.83768175252840     
  -306.86293645856341       -310.77447516688483     
  -304.09321220379775       -324.63934969084744     
  -296.89936276637411       -319.72342600576923     
  -297.28385447727885       -320.68503981645728     
  -296.87055924278479       -321.58431590717970     
  -295.96183519539227       -321.48250578676482     
  -295.90053290218765       -321.43669853030440     
 #           32
   0.0000000000000000        0.0000000000000000     
   64.980784018711361       -281.26647692472511     
   62.847169766634849       -274.17169724556055     
  -34.263379060424000       -277.33451258062513     
   31.537866202429484       -176.58388239484898     
   204.74016670093584       -205.31025767410520     
   222.89030005553172       -286.67533226520436     
   206.47034840890763       -285.54463372688775     
   205.11100624061183       -281.59412142107146     
   200.74358677250979       -287.34276432063751     
   202.07181939831756       -287.23784225791462     
   200.75601189212856       -286.65951720367332     
   200.00641318750107       -284.78847063838288     
   198.88454189115964       -281.06723945708580     
   205.64393446664334       -285.94859027266142     
   208.94020372049246       -286.52578032822612     
   204.90320719797126       -290.42071118292370     
   204.79428520660031       -290.54599506713208     
   204.79092013564281       -290.55438654417765     
 #           33
   0.0000000000000000        0.0000000000000000     
  -221.04017933346114       -185.67329493916102     
  -246.70458641826116       -85.920013381939626     
  -142.78428982985631       -30.058667358898440     
  -146.59058256788455        162.80909458973647     
  -56.490173725266672        72.657968663911319     
   66.149086740990910        281.85138960724413     
   104.40092272253744        363.82875314026779     
   89.664572779377252        356.75334846998027     
   146.94052640830705        318.90802364975951     
   147.15124106853136        320.86359813187306     
   146.15403533708275        320.97439089035748     
   144.76180913346374        322.41954703418105     
   147.15958096501657        325.33585808190395     
   144.61678853318824        327.19334902937817     
   138.83139934585617        324.75086080213759     
   133.45755725179671        333.34907689140692     
   133.98089755569606        314.33438887884159     
   150.31589466049184        312.20196377144180     
   143.00994913948114        325.56739515541329     
   149.84735845746934        326.10400141625053     
   149.78893974872815        327.92855653367894     
   151.47616355358414        326.11784781073175     
   151.79381313200912        324.58870605088788     
   151.60831341630717        324.38614435692313     
   151.67610258346286        324.41071370027936     
   151.58680103531108        324.44774096620432     
   151.58829432436113        324.58143349261934     
   151.80937022725215        324.43101849538613     
   151.79737423376147        324.54738017742307     
   151.72539174627929        324.76933988788079     
   152.05802990734639        325.08022531747122     
   152.81068125707213        324.93685261191644     
   152.20732142565942        324.78241058911499     
   151.92822735046150        324.40627575698738     
   151.83771554334734        324.42402481693716     
   151.79085253083772        324.32452358105394     
   151.78400996359804        324.33246603919582     
   151.76630555368388        324.33757182925319     
   151.78806976248939        324.32862412114116     
   151.78904629040059        324.34317541166155     
   151.80689419635397        324.32014676388172     
   151.80276930132007        324.31564381146086     
 #           34
   0.0000000000000000        0.0000000000000000     
  -288.61106741435452        6.0815375753377356     
  -252.92286861801080        6.4248043361314435     
  -333.43184951337253        11.467119447464247     
  -329.85394993462046        7.0966189432414390     
 #           34
   0.0000000000000000        0.0000000000000000     
  -243.19830283513556        155.52465666717620     
  -232.44796089101936        22.808870415341516     
  -209.97577758913243        123.76977334362670     
  -310.37168019446807        254.74221250648449     
  -307.53434410332159        207.77674433989225     
  -222.09036235108539        219.14902501034192     
  -150.23241848507232        222.04471724470193     
  -109.25243581261113        166.99621090975231     
  -95.676462797881143        300.85377450038737     
  -54.509308246900844        338.99048764900164     
   13.456918457068568        362.67104560569504     
  -36.641368383917325        281.14870757291169     
  -26.942378473805270        397.11223598610047     
  -104.11887102273474        361.37291763476583     
  -94.415056623890493        376.31801380710857     
  -113.14687840921390        377.55521036889928     
  -111.08556518650833        377.90493642898741     
  -109.80354050033759        374.10097213425456     
  -103.56328469971254        372.11469299839632     
  -91.760686046384166        377.47520551066737     
  -112.43802345038243        376.05502727840707     
  -111.57752762099864        379.21471164670686     
  -113.64214773854701        380.87914568205463     
  -113.76574916257177        381.31926227808520     
  -113.77638023490755        381.33256214530337     
 #           35
   0.0000000000000000        0.0000000000000000     
  -288.54979286238256        8.5059022101990074     
  -269.47866638622600        37.292420405363593     
  -311.92817039112981        97.840307817366124     
  -361.48719456322925        38.938148356052210     
  -366.62050396704097        34.382741168361882     
  -368.40511883737480        31.552273239269645     
  -370.63964197493300        34.531851102519830     
  -364.78377337410484        32.099194616097151     
  -364.57297035695149        32.574320386966129     
  -364.63242078331183        33.196193665003172     
  -365.07428376154309        34.314642613335963     
  -367.07277936053680        35.652791720081112     
  -366.63104495770699        40.221425127782005     
 #           35
   0.0000000000000000        0.0000000000000000     
  -79.583299139938248       -277.48843549116862     
  -77.299892812399449       -288.43961316203269     
  -11.070288167134450       -328.70990567809764     
   95.765051334012298       -370.56349998778524     
   105.51097728063193       -352.57562162627619     
   85.049928105582921       -357.38268316538677     
   53.153079212060575       -374.95957700818053     
  -3.0033204518138774       -357.51229024196039     
  -93.151779994084052       -423.16780120026505     
  -58.463369426916110       -423.59985398605431     
  -111.90928216019130       -460.50992585248775     
  -113.82279032617873       -487.62707415451683     
  -113.48680050928168       -498.12734414321653     
  -116.48995016206220       -503.08663444822906     
  -116.17893244779265       -503.33591920515926     
  -115.69429805221684       -503.09035406345254     
  -116.38401104958817       -503.92894087583181     
  -116.45092476084285       -503.94651835463691     
 #           36
   0.0000000000000000        0.0000000000000000     
  -241.26593014112012        158.50578628704221     
  -132.76740512373377        230.42330367968674     
  -200.04697397079639        234.41020145539855     
  -220.48596048381987        284.67878805722734     
  -228.91557638802945        298.90024097170738     
  -230.10233281870975        293.35424525401606     
  -229.93598550616696        300.22580826151022     
  -232.25690476249116        296.12631297764068     
  -228.69706520578876        296.79244643411920     
  -234.81816718446794        298.69669292207192     
  -234.77069577027956        298.80507228041347     
  -234.82748342457472        298.71646646190459     
  -234.73320506983518        298.75088665096308     
  -234.60651865158454        298.64548073139827     
  -234.89361723290506        298.48848793006317     
  -234.87828583182960        298.64481878130914     
  -234.93612854444387        298.57302929417210     
  -234.94579368537396        298.65042239093634     
  -234.94658522130945        298.68133972574003     
  -234.94092393506551        298.66768337085279     
  -234.93690468515061        298.69389126838769     
  -234.92566428050031        298.70649933986215     
  -234.90545623584109        298.70435434194223     
  -234.90675841990705        298.66548140042590     
  -234.91715702226054        298.60923099068191     
  -234.90621415637642        298.68476569237174     
  -234.95001733536569        298.70447409269866     
 #           37
   0.0000000000000000        0.0000000000000000     
   40.881228975603577       -285.76574051271018     
   40.438491938655979       -288.64125052679276     
  -45.413960421968191       -356.34076958094118     
   26.222303003091845       -356.30521971182810     
   115.47149266539111       -363.94482766043097     
   123.16348638267297       -366.13146546184731     
   126.85714584574922       -370.95392599094066     
   126.08530819596736       -370.84914750387196     
   127.13773913486472       -371.91897141721108     
   126.24013692596667       -371.44883209652482     
   127.37811041042454       -372.50937385763496     
   126.39316347758970       -372.99983541333614     
   127.00926426679978       -374.03969539207202     
   126.84104150538123       -374.02559807520663     
   126.76593374124384       -373.85882039639432     
   126.54118715052269       -373.59092068407983     
   127.11036567601242       -373.83060727499685     
   127.18124982453602       -373.45941426536342     
   127.01748740601025       -374.19038827723688     
   127.02487924482624       -374.20693149691391     
 #           38
   0.0000000000000000        0.0000000000000000     
   6.3748929779334276        288.60473674708328     
  -10.952847201359059        150.83822197029272     
   193.98604233844938        115.54148545649885     
   20.859493045515819        113.97355884140292     
   125.19560184702745        316.19707095182014     
   102.82629770510029        309.32945574489645     
   149.55334491806434        308.28761443038320     
   149.82947037093294        303.20921611829016     
   142.45100302299693        306.76510335373860     
   137.46138316412072        295.93262425537728     
   125.28323577504344        315.52136395132641     
   139.42055556569792        296.80557901450754     
   120.79065824345309        289.69297534145829     
   83.968204101353479        275.29663576878590     
   111.73314477577178        202.06959054224404     
   165.11862408408822        289.63786497425633     
   165.86403261238002        290.06533023368019     
 #           39
   0.0000000000000000        0.0000000000000000     
  -96.725207979623008       -271.98817524780748     
  -82.758858751470143       -281.12029994504445     
  -99.201041216771557       -355.77480764043861     
  -118.23349224722872       -371.79468154510749     
  -118.46351422491153       -371.48646693013882     
  -119.22989575224729       -374.09839455084347     
  -119.21056388886454       -374.20679754194498     
 #           40
   0.0000000000000000        0.0000000000000000     
  -257.77798759211169       -129.93784070198507     
  -154.03875072498394       -208.94918250097879     
  -137.62797963478542       -287.98321498397718     
  -113.43919238573525       -279.92984122505004     
  -160.23600133771134       -261.03069351489671     
  -186.00629510947698       -249.13697508410800     
  -225.39898224635661       -255.47126803182078     
 #           40
   0.0000000000000000        0.0000000000000000     
   250.15698038343626       -144.06532719143229     
   109.19010138899728       -114.34653160692072     
   213.60975713729371       -265.31193449525000     
   236.68540919587767       -268.96616505220538     
   233.31026590748786       -288.80293903773611     
   239.56662559798630       -290.00651498993574     
   239.87418792730890       -290.17590511834811     
 #           41
   0.0000000000000000        0.0000000000000000     
   4.7499202624139718        288.63605386512967     
   144.59578140823299        299.19020630228329     
   147.70209498208675        312.69394484547126     
   149.21676541541970        308.54754121112865     
   146.63679492396102        313.03454708887978     
 #           41
   0.0000000000000000        0.0000000000000000     
   263.14893109443864        118.68434352174567     
   264.58711153190433        118.62749571281793     
   320.62618662097861        13.818724295599367     
   328.16797628332245        30.067892161554830     
   309.00538598976760        26.417005979907170     
   335.00188599589217        4.0763887817921507     
   335.11311510449667        4.7101478841960089     
   334.24420995222192        5.5077066574226698     
   336.49148296579648        5.2998851606674915     
   334.78423479503789        4.9852727486635100     
   333.41259347378144        4.2732147914989609     
   334.94652606846290        5.6601302857746942     
   336.84875911895506        6.6466595407554721     
   337.14962039414741        7.3445760844038173     
   336.99537975033974        7.6800974394550927     
   337.42743446396798        8.2490913782016921     
 #           41
   0.0000000000000000        0.0000000000000000     
  -142.13799994693025       -251.25708408803084     
  -167.79196141515558       -278.49648137789217     
  -168.32958710338903       -288.66092626827759     
  -168.31552214550035       -288.65891293707693     
  -168.31686178600222       -288.64274669004715     
  -168.33063063243210       -288.67206213381161     
 #           42
   0.0000000000000000        0.0000000000000000     
  -145.40032754308837        249.38339576582874     
  -132.70468463030934        213.50001329666711     
  -176.67817401208222        143.70712456421887     
  -179.57156155005990       -1.2320083184691555     
  -311.23167268350733        78.202338426226149     
  -298.45131591385780        18.775783591076809     
  -337.09305345795457        27.499389971736043     
  -346.15285112463567        32.794427737532587     
  -351.21109162071474        31.228159653508861     
  -351.31735653142613        31.150721958908381     
 #           43
   0.0000000000000000        0.0000000000000000     
   275.45413213924485       -86.361764807979668     
   234.05286481358593       -169.97932495716324     
   345.01246052538778       -127.82884044024870     
   308.17988751463105       -88.614028207420859     
   219.61117023902187       -233.63344506317287     
   180.41053434612519       -194.99541027761484     
   179.11711319171818       -101.32461541676419     
   362.48071918721195       -83.608380031864527     
   435.01638714410240       -185.90510765593251     
   427.54827559138585       -194.56779043441881     
   432.87457090262626       -210.74171254510523     
   419.87025243092864       -196.66305740359303     
   441.09175654811509       -209.75075287457545     
   437.81901236354446       -198.62854147785845     
   428.77902790229342       -197.91447845370104     
   420.88661666455198       -213.89657845005803     
   449.35729786796207       -226.55531550695565     
   451.98591669356881       -239.08041298850350     
   434.38558730435437       -243.83235469751574     
   409.90673794538469       -219.53786485628802     
   368.58197162050863       -242.40391103025016     
   336.71964952127246       -275.95713085497448     
   332.06888494691805       -224.62850908894697     
   408.05815830703710       -260.33740000620753     
 #           43
   0.0000000000000000        0.0000000000000000     
  -196.40576397495090       -211.56112405342628     
  -246.40616926023779       -152.85396867110393     
  -314.60062132506516       -35.393737867424505     
  -298.39798817697397       -5.5938638486593604     
  -263.63141777681869       0.96778507233159683     
  -193.95321847112837        3.0274407984683589     
  -80.599359733024542       -78.132182943708173     
  -176.72510105885522       -284.27717479975269     
  -177.07875571878580       -288.66089225648682     
  -177.06559461649573       -288.66633556315696     
  -177.07263777628046       -288.67160973212742     
 #           44
   0.0000000000000000        0.0000000000000000     
  -235.14960328686587       -167.44550578430869     
  -123.85416388022331       -119.38358667140824     
  -160.57256766482524       -290.10059641751576     
  -163.20722875216603       -286.37272873317374     
  -161.23607621251119       -282.71440382942239     
  -166.40651081198050       -276.52665545130873     
  -171.81061181277906       -287.41007949625208     
  -172.25541222185376       -286.22580039127649     
  -172.57295680862515       -283.79713749247281     
  -154.51304843978835       -288.67611789829306     
  -162.19428862091257       -295.87132650677603     
  -162.20279294020654       -296.14629207153746     
 #           44
   0.0000000000000000        0.0000000000000000     
   275.36568579721450        86.643363385565138     
   277.88806400913074        80.242668585633396     
   305.04120580943345       -3.6088366740623314     
   322.20424219829056        19.170504051328297     
   333.88509296280097        3.9030860603347186     
   333.33050125174822        2.5377161563566486     
   333.76936308165455        1.3445559518894064     
   333.90983987026033        1.6035806898603766     
   333.91102004811535        1.9060994263339106     
   334.35487759141597        1.9954336200845126     
   334.33560115431254        1.8840558924849740     
   334.28204443333965        1.8329346170416896     
   334.35295623273282        1.7699280972317359     
 #           45
   0.0000000000000000        0.0000000000000000     
  -250.41471805510420        143.61685943758837     
  -293.97156857866190        3.8889780070696247     
  -262.41071140927625        27.729803690656915     
  -264.06819642486317       -48.403060807719903     
  -276.02919344598615        34.929816497408503     
  -304.67048755529339        105.19290560771879     
  -258.50587709698686        168.08736118329648     
  -348.18676551583934        87.472540283212695     
  -378.24588276102628        94.513883792937960     
  -375.59328210610141        86.584259194443931     
  -374.10523514320039        93.628681900274600     
  -368.88963209767178        83.277518749998023     
  -364.92391891515967        96.713731507085413     
  -344.15002026205798        92.189569920586663     
  -379.11384722968313        80.567192247987663     
  -383.31918527986693        76.528001763826737     
  -384.26360310419767        78.544728685989980     
  -382.09619630839154        77.161020107403658     
  -380.66541855988129        79.484652531054323     
  -383.71009412374571        75.979371776457313     
  -383.73818061048087        74.422232583134047     
  -384.28363777597696        74.839930835326285     
  -383.95585875834502        74.571782630289377     
  -384.52578550567983        74.633691973631940     
  -384.47544684373730        74.535140849140092     
  -384.48285716410288        74.639861010463051     
  -384.62972602025820        74.605108065851198     
  -384.62343623801382        74.604193368225211     
  -384.63077938396901        74.612842256933675     
  -384.62158983405050        74.614339981046882     
  -384.61506858038382        74.597543456425740     
  -384.62327601157864        74.610417080964638     
  -384.60928772795427        74.614586083640717     
  -384.58276218395901        74.603381196642928     
  -384.57394837011054        74.648696394529821     
  -384.64531738778157        74.676115838447089     
  -384.67289131665865        74.669496509893293     
 #           46
   0.0000000000000000        0.0000000000000000     
  -201.13607371180831       -207.06910243957537     
  -198.54696882579623       -125.50415273683302     
  -162.98549138702271        33.744554142905258     
  -336.20747991237272        46.041906760122245     
  -355.68453582129240        39.545603553974274     
  -355.32520742332150        32.083661640648657     
  -355.33108896436977        32.089999830292577     
  -355.33760288361867        32.103494842118195     
  -355.31931934692494        32.125330964883311     
  -355.27182163698666        32.141934229721230     
  -355.33750386731884        32.129126655767770     
  -355.28432540419749        32.139133014859461     
  -355.33567369290409        32.100734071518524     
  -355.31509876142235        32.085302119273912     
  -355.31099868833326        32.094736903314306     
  -355.32793114278769        32.084625165962187     
  -355.32012397848791        32.090229123557705     
  -355.30549091429555        32.094393779350824     
  -355.31743070502239        32.079130089383398     
 #           47
   0.0000000000000000        0.0000000000000000     
  -245.92363047172736       -151.17837579805732     
  -352.40650890983147       -238.16547414688796     
  -360.54376743658082       -188.31559127607753     
  -298.53923856856483       -154.56960667361562     
  -273.10307270887046       -259.06912184957037     
  -263.13101287817358       -231.19307454360415     
  -292.69871834267792       -282.61744370180935     
  -282.89727755324265       -295.20149995942847     
  -283.94602511946101       -294.68184169943527     
  -281.61300872176179       -294.52171136327871     
  -282.76147346886745       -293.95380884819991     
  -281.09549838001294       -295.13616334487722     
  -280.81070312323385       -294.53329490206698     
  -280.49608909293084       -295.76331724825383     
  -280.47970171619147       -295.72726879556683     
  -280.50068006485253       -295.65458893301599     
  -280.64732478283725       -295.63231438968518     
  -280.47761398476842       -295.64972274134959     
  -280.50120646608798       -295.49835736831130     
  -280.25468368009848       -295.31952143539115     
  -280.55985728536643       -294.94463601054855     
  -280.31564131978280       -294.12183434521580     
  -279.99281534775753       -295.44019835562887     
  -280.21930719470214       -295.72350969005629     
  -280.14048048146634       -295.73308377213107     
  -280.07978393589104       -295.76761530750389     
  -280.09999710975785       -295.73867493735219     
  -280.14127708374713       -295.68945259680709     
  -280.04419175071058       -295.63073025889929     
  -280.06852890114521       -295.46027343788433     
  -280.40160892676539       -295.54065635599659     
  -280.41863666512893       -295.80236233128750     
 #           48
   0.0000000000000000        0.0000000000000000     
  -252.74709519151534       -139.47128451973336     
  -390.43729351645544       -162.02651959685204     
  -362.12870899305665       -175.97799737317399     
  -387.35271730817328       -256.04646516187017     
  -396.58774522295346       -224.75198755994364     
  -421.18393454205250       -172.67191161305416     
  -422.32446402757944       -142.66029398778849     
  -410.46609154213797       -100.23504713705923     
  -411.27389274750021       -105.24758532768868     
  -409.59098159500076       -114.40691477880947     
  -405.64213797110938       -132.59760650235404     
  -383.06300480174491       -103.74327131145735     
  -376.30338922529626       -110.43447834431909     
  -395.21527144978319       -112.06036650603012     
  -387.36648955037765       -125.94487287721434     
  -358.21343730310167       -131.91860048171782     
  -367.72938380635395       -178.01046532473970     
  -309.16520345385339       -126.39709437004359     
  -302.52933785790452       -210.27519599032161     
  -241.68223256428129       -259.71384636201697     
 #           48
   0.0000000000000000        0.0000000000000000     
   279.14863237654862       -73.548449172201259     
   350.34179889392794       -29.535404914458354     
   350.36170633246326       -29.567701616562356     
   350.38655779103561       -29.594906792370796     
   350.41001837713014       -29.577982889838975     
 #           49
   0.0000000000000000        0.0000000000000000     
  -188.21589197881724       -218.87921632706826     
  -204.64843278823696       -286.71314448536117     
  -202.83426286039887       -285.96602156206518     
  -205.33793892576381       -287.00086434428977     
  -207.46270911317271       -286.02144753643574     
  -212.05653395105861       -286.28403091564729     
  -203.64961114075609       -286.89803473561273     
  -202.90719420434959       -285.28344469411422     
  -203.70574153428669       -281.98710087946870     
  -202.70470291596990       -288.59979479458173     
  -202.63500442976959       -288.62839910405177     
  -202.61132035894914       -288.66868894006603     
  -202.61229534012480       -288.67506042943847     
 #           50
   0.0000000000000000        0.0000000000000000     
  -29.810428561106569        287.13180193481963     
  -74.480549329064132        176.51844149231610     
   40.954422061132234        88.472025224449737     
   234.09692346079407       -47.839484188383778     
   166.60363769540180       -134.90921296016955     
   84.929193677446960       -265.19063075703139     
   3.3749226885764045       -252.54415226901517     
   28.940397075484125       -94.563927574891807     
  -205.50090754412162       -53.515654596714270     
  -326.48648503469633       -121.09926510504147     
  -321.73663737226843       -54.789990210264563     
  -284.38432926765847       -60.053194866918432     
  -285.33537792752401        12.358238330511810     
  -324.63728072139236       -17.839281676156105     
  -316.50720842678442       -32.140526023588805     
  -310.92784430092502       -1.5532440274590300     
  -317.39846619121471       -23.060209367625163     
  -342.79960423190869       -26.320685597373458     
  -347.59288557563173       -27.604816268454250     
  -347.21031599029845       -25.255137470493203     
  -347.76143762158068       -25.516042242055882     
  -348.04882643614189       -26.007536181382971     
 #           50
   0.0000000000000000        0.0000000000000000     
   162.16777651486882       -238.81990200474689     
   211.87953758171147       -235.04034803070093     
   192.21851123331163       -284.94159423463230     
   188.90840609089375       -283.21459464944525     
   185.71374565999719       -278.78609137788504     
   194.42121708244466       -271.44912995251366     
   177.28300385561889       -269.71221218578728     
   195.22898709469186       -263.13752156279628     
   215.77489105237009       -278.30444313359919     
   199.90568317158844       -279.50154238881197     
   191.48364451642342       -275.86505248054777     
   180.11614316140788       -269.95928269855193     
   174.83369704831136       -251.97047384006578     
   186.47934283615862       -217.16221221021200     
   116.67424192199749       -234.39885924188738     
   65.437774271801061       -287.50235235456671     
   4.0134524311607578       -219.57064570804752     
   40.520578671309636       -47.997564568158708     
  -208.85110556135481        59.948215031748205     
  -266.83480875429660        185.35755950256612     
  -165.55232189650570        164.95218817922367     
  -152.53110209070826        287.99306378075158     
  -149.87261498905340        275.69431844848384     
  -137.09769435555523        292.64551788636908     
  -135.63125958752488        316.94375478778011     
  -140.40163425838500        329.12590015807291     
  -131.69903260315212        322.56849256037259     
  -123.51954862186018        336.95514662991008     
  -122.30805033219356        353.91754118858182     
  -118.92304405260670        358.62049692668438     
  -124.60567915754318        355.73224108471214     
  -127.61696933709491        355.32888882694726     
  -128.08734131797161        355.47024389165205     
  -128.08838330646199        355.45716416628807     
  -128.10702615994404        355.45924516026918     
